File,Run,Raw Response,Validated JSON,Latency
data/cwLI.txt,1,"{
  ""Name"": ""Chris Wiggins"",
  ""Current Role"": [
    ""Associate Professor @ Columbia University"",
    ""Chief Data Scientist @ The New York Times"",
    ""cofounder @ hackNY.org"",
    ""Senior Advisor @ Bowery Capital"",
    ""Journal of Machine Learning Research, Action Editors @ JOURNAL OF MACHINE LEARNING RESEARCH INC""
  ],
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning""
  ]
}
",True,2.31247615814209
data/cwLI.txt,2,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning""
  ]
}
",True,1.9557759761810303
data/cwLI.txt,3,"{
  ""Name"": ""Chris Wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.300555467605591
data/cwLI.txt,4,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital; Journal of Machine Learning Research, Action Editors @ JOURNAL OF MACHINE LEARNING RESEARCH INC"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.18680739402771
data/cwLI.txt,5,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University, Chief Data Scientist @ The New York Times, cofounder @ hackNY.org, Senior Advisor @ Bowery Capital, Journal of Machine Learning Research, Action Editors @ JOURNAL OF MACHINE LEARNING RESEARCH INC"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.143740653991699
data/cwLI.txt,6,"{
  ""Name"": ""Chris Wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.9959447383880615
data/cwLI.txt,7,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Statistical Modeling""
  ]
}
",True,2.5588738918304443
data/cwLI.txt,8,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital; Journal of Machine Learning Research, Action Editors @ JOURNAL OF MACHINE LEARNING RESEARCH INC"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.362447738647461
data/cwLI.txt,9,"{
  ""Name"": ""Chris Wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital; Journal of Machine Learning Research, Action Editors @ JOURNAL OF MACHINE LEARNING RESEARCH INC"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Statistical Modeling""
  ]
}
",True,2.2515909671783447
data/cwLI.txt,10,"{
  ""Name"": ""chris wiggins"",
  ""Current Role"": ""Associate Professor @ Columbia University; Chief Data Scientist @ The New York Times; cofounder @ hackNY.org; Senior Advisor @ Bowery Capital"",
  ""Location"": ""New York, New York, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Courant Instructor"",
      ""Company"": ""NYU"",
      ""Duration"": ""1998-2001""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""PhD, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Princeton University"",
      ""Years"": ""1993 - 1998""
    },
    {
      ""Degree"": ""BA, Physics"",
      ""Field"": ""Physics"",
      ""Institution"": ""Columbia University"",
      ""Years"": ""1989 - 1993""
    }
  ],
  ""Top Skills"": [
    ""Applied Mathematics"",
    ""Machine Learning"",
    ""Data Science"",
    ""Computational Biology"",
    ""Biophysics""
  ]
}
",True,2.3280670642852783
data/skLI.txt,1,"{
  ""Name"": ""Stefan Krawczyk"",
  ""Current Role"": ""CEO @ DAGWorks Inc."",
  ""Location"": ""San Francisco, California, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Data Platform - Mgr. Model Lifecycle"",
      ""Company"": ""Stitch Fix"",
      ""Start Date"": ""Jun 2016"",
      ""End Date"": ""Jun 2022""
    },
    {
      ""Title"": ""Advisor"",
      ""Company"": ""SellHound"",
      ""Start Date"": ""Oct 2018"",
      ""End Date"": ""Oct 2020""
    },
    {
      ""Title"": ""Senior Data Science Engineer"",
      ""Company"": ""Idibon"",
      ""Start Date"": ""Jul 2015"",
      ""End Date"": ""May 2016""
    },
    {
      ""Title"": ""Senior Software Engineer"",
      ""Company"": ""Nextdoor.com"",
      ""Start Date"": ""Dec 2012"",
      ""End Date"": ""Jul 2015""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""Master of Science, Computer Science - specializing in Artificial Intelligence - with Distinction in Research"",
      ""Field"": ""Computer Science"",
      ""Institution"": ""Stanford University"",
      ""Years"": ""2008 - 2010""
    },
    {
      ""Degree"": null,
      ""Field"": null,
      ""Institution"": ""Y Combinator"",
      ""Years"": ""Jan 2023 - Apr 2023""
    }
  ],
  ""Top Skills"": [
    ""MLOps"",
    ""Extract, Transform, Load (ETL)"",
    ""A/B Testing"",
    ""Python"",
    ""Software Development Life Cycle (SDLC)""
  ]
}
",True,4.255770683288574
data/skLI.txt,2,"{
  ""Name"": ""Stefan Krawczyk"",
  ""Current Role"": ""CEO @ DAGWorks Inc."",
  ""Location"": ""San Francisco, California, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Data Platform - Mgr. Model Lifecycle"",
      ""Company"": ""Stitch Fix"",
      ""Start Date"": ""Jun 2016"",
      ""End Date"": ""Jun 2022""
    },
    {
      ""Title"": ""Advisor"",
      ""Company"": ""SellHound"",
      ""Start Date"": ""Oct 2018"",
      ""End Date"": ""Oct 2020""
    },
    {
      ""Title"": ""Senior Data Science Engineer"",
      ""Company"": ""Idibon"",
      ""Start Date"": ""Jul 2015"",
      ""End Date"": ""May 2016""
    },
    {
      ""Title"": ""Senior Software Engineer"",
      ""Company"": ""Nextdoor.com"",
      ""Start Date"": ""Dec 2012"",
      ""End Date"": ""Jul 2015""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""Master of Science, Computer Science - specializing in Artificial Intelligence - with Distinction in Research"",
      ""Field"": ""Computer Science"",
      ""Institution"": ""Stanford University"",
      ""Years"": ""2008 - 2010""
    },
    {
      ""Degree"": null,
      ""Field"": null,
      ""Institution"": ""Y Combinator"",
      ""Years"": ""Jan 2023 - Apr 2023""
    }
  ],
  ""Top Skills"": [
    ""MLOps"",
    ""Python"",
    ""A/B Testing"",
    ""Data Pipelines"",
    ""Machine Learning""
  ]
}
",True,3.4957797527313232
data/skLI.txt,3,"{
  ""Name"": ""Stefan Krawczyk"",
  ""Current Role"": ""CEO @ DAGWorks Inc."",
  ""Location"": ""San Francisco, California, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Data Platform - Mgr. Model Lifecycle"",
      ""Company"": ""Stitch Fix"",
      ""Start Date"": ""Jun 2016"",
      ""End Date"": ""Jun 2022""
    },
    {
      ""Title"": ""Advisor"",
      ""Company"": ""SellHound"",
      ""Start Date"": ""Oct 2018"",
      ""End Date"": ""Oct 2020""
    },
    {
      ""Title"": ""Senior Data Science Engineer"",
      ""Company"": ""Idibon"",
      ""Start Date"": ""Jul 2015"",
      ""End Date"": ""May 2016""
    },
    {
      ""Title"": ""Senior Software Engineer"",
      ""Company"": ""Nextdoor.com"",
      ""Start Date"": ""Dec 2012"",
      ""End Date"": ""Jul 2015""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""Master of Science, Computer Science - specializing in Artificial Intelligence - with Distinction in Research"",
      ""Field"": ""Computer Science"",
      ""Institution"": ""Stanford University"",
      ""Years"": ""2008 - 2010""
    },
    {
      ""Degree"": null,
      ""Field"": null,
      ""Institution"": ""Y Combinator"",
      ""Years"": ""Jan 2023 - Apr 2023""
    }
  ],
  ""Top Skills"": [
    ""MLOps"",
    ""Extract, Transform, Load (ETL)"",
    ""A/B Testing"",
    ""Python"",
    ""Software Development Life Cycle (SDLC)""
  ]
}
",True,4.586507081985474
data/skLI.txt,4,"{
  ""Name"": ""Stefan Krawczyk"",
  ""Current Role"": ""CEO @ DAGWorks Inc."",
  ""Location"": ""San Francisco, California, United States"",
  ""Previous Roles"": [
    {
      ""Title"": ""Data Platform - Mgr. Model Lifecycle"",
      ""Company"": ""Stitch Fix"",
      ""Start Date"": ""Jun 2016"",
      ""End Date"": ""Jun 2022""
    },
    {
      ""Title"": ""Advisor"",
      ""Company"": ""SellHound"",
      ""Start Date"": ""Oct 2018"",
      ""End Date"": ""Oct 2020""
    },
    {
      ""Title"": ""Senior Data Science Engineer"",
      ""Company"": ""Idibon"",
      ""Start Date"": ""Jul 2015"",
      ""End Date"": ""May 2016""
    },
    {
      ""Title"": ""Senior Software Engineer"",
      ""Company"": ""Nextdoor.com"",
      ""Start Date"": ""Dec 2012"",
      ""End Date"": ""Jul 2015""
    }
  ],
  ""Education"": [
    {
      ""Degree"": ""Master of Science, Computer Science - specializing in Artificial Intelligence - with Distinction in Research"",
      ""Field"": ""Computer Science"",
      ""Institution"": ""Stanford University"",
      ""Years"": ""2008 - 2010""
    },
    {
      ""Degree"": null,
      ""Field"": null,
      ""Institution"": ""Y Combinator"",
      ""Years"": ""Jan 2023 - Apr 2023""
    }
  ],
  ""Top Skills"": [
    ""MLOps"",
    ""Extract, Transform, Load (ETL)"",
    ""A/B Testing"",
    ""Python"",
    ""Data Science""
  ]
}
",True,4.098117113113403
